[Seed 2] Epoch 001 | Train Loss: 2.0950 | Val Loss: 1.9650 | Val AUPRC: 0.0268 | Val ROC-AUC: 0.7150
[Seed 2] Epoch 002 | Train Loss: 1.9995 | Val Loss: 1.9502 | Val AUPRC: 0.0284 | Val ROC-AUC: 0.7218
[Seed 2] Epoch 003 | Train Loss: 1.9741 | Val Loss: 1.9366 | Val AUPRC: 0.0294 | Val ROC-AUC: 0.7276
[Seed 2] Epoch 004 | Train Loss: 1.9571 | Val Loss: 1.9327 | Val AUPRC: 0.0300 | Val ROC-AUC: 0.7294
[Seed 2] Epoch 005 | Train Loss: 1.9454 | Val Loss: 1.9261 | Val AUPRC: 0.0307 | Val ROC-AUC: 0.7322
[Seed 2] Epoch 006 | Train Loss: 1.9381 | Val Loss: 1.9221 | Val AUPRC: 0.0310 | Val ROC-AUC: 0.7335
[Seed 2] Epoch 007 | Train Loss: 1.9319 | Val Loss: 1.9203 | Val AUPRC: 0.0312 | Val ROC-AUC: 0.7340
[Seed 2] Epoch 008 | Train Loss: 1.9262 | Val Loss: 1.9156 | Val AUPRC: 0.0316 | Val ROC-AUC: 0.7365
[Seed 2] Epoch 009 | Train Loss: 1.9217 | Val Loss: 1.9109 | Val AUPRC: 0.0316 | Val ROC-AUC: 0.7369
[Seed 2] Epoch 010 | Train Loss: 1.9186 | Val Loss: 1.9040 | Val AUPRC: 0.0317 | Val ROC-AUC: 0.7376
[Seed 2] Epoch 011 | Train Loss: 1.9083 | Val Loss: 1.9072 | Val AUPRC: 0.0321 | Val ROC-AUC: 0.7390
[Seed 2] Epoch 012 | Train Loss: 1.9043 | Val Loss: 1.9039 | Val AUPRC: 0.0319 | Val ROC-AUC: 0.7388
[Seed 2] Epoch 013 | Train Loss: 1.9095 | Val Loss: 1.9026 | Val AUPRC: 0.0321 | Val ROC-AUC: 0.7402
[Seed 2] Epoch 014 | Train Loss: 1.9043 | Val Loss: 1.8964 | Val AUPRC: 0.0323 | Val ROC-AUC: 0.7408
[Seed 2] Epoch 015 | Train Loss: 1.8979 | Val Loss: 1.8975 | Val AUPRC: 0.0324 | Val ROC-AUC: 0.7412
[Seed 2] Epoch 016 | Train Loss: 1.8992 | Val Loss: 1.8963 | Val AUPRC: 0.0323 | Val ROC-AUC: 0.7408
[Seed 2] Epoch 017 | Train Loss: 1.8948 | Val Loss: 1.8975 | Val AUPRC: 0.0324 | Val ROC-AUC: 0.7416
[Seed 2] Epoch 018 | Train Loss: 1.8925 | Val Loss: 1.8900 | Val AUPRC: 0.0326 | Val ROC-AUC: 0.7428
[Seed 2] Epoch 019 | Train Loss: 1.8951 | Val Loss: 1.8948 | Val AUPRC: 0.0326 | Val ROC-AUC: 0.7429
[Seed 2] Epoch 020 | Train Loss: 1.8911 | Val Loss: 1.8905 | Val AUPRC: 0.0327 | Val ROC-AUC: 0.7428
