[Seed 2] Epoch 001 | Train Loss: 2.1128 | Val Loss: 1.9503 | Val AUPRC: 0.0276 | Val ROC-AUC: 0.7214
[Seed 2] Epoch 002 | Train Loss: 1.9789 | Val Loss: 1.9273 | Val AUPRC: 0.0295 | Val ROC-AUC: 0.7307
[Seed 2] Epoch 003 | Train Loss: 1.9522 | Val Loss: 1.9140 | Val AUPRC: 0.0305 | Val ROC-AUC: 0.7342
[Seed 2] Epoch 004 | Train Loss: 1.9409 | Val Loss: 1.9089 | Val AUPRC: 0.0311 | Val ROC-AUC: 0.7363
[Seed 2] Epoch 005 | Train Loss: 1.9274 | Val Loss: 1.9025 | Val AUPRC: 0.0319 | Val ROC-AUC: 0.7388
[Seed 2] Epoch 006 | Train Loss: 1.9243 | Val Loss: 1.8980 | Val AUPRC: 0.0323 | Val ROC-AUC: 0.7400
[Seed 2] Epoch 007 | Train Loss: 1.9142 | Val Loss: 1.8952 | Val AUPRC: 0.0326 | Val ROC-AUC: 0.7417
[Seed 2] Epoch 008 | Train Loss: 1.9084 | Val Loss: 1.8919 | Val AUPRC: 0.0329 | Val ROC-AUC: 0.7423
[Seed 2] Epoch 009 | Train Loss: 1.9036 | Val Loss: 1.8872 | Val AUPRC: 0.0330 | Val ROC-AUC: 0.7435
[Seed 2] Epoch 010 | Train Loss: 1.8968 | Val Loss: 1.8847 | Val AUPRC: 0.0333 | Val ROC-AUC: 0.7448
[Seed 2] Epoch 011 | Train Loss: 1.8940 | Val Loss: 1.8834 | Val AUPRC: 0.0336 | Val ROC-AUC: 0.7457
[Seed 2] Epoch 012 | Train Loss: 1.8880 | Val Loss: 1.8811 | Val AUPRC: 0.0337 | Val ROC-AUC: 0.7464
[Seed 2] Epoch 013 | Train Loss: 1.8839 | Val Loss: 1.8808 | Val AUPRC: 0.0339 | Val ROC-AUC: 0.7470
[Seed 2] Epoch 014 | Train Loss: 1.8779 | Val Loss: 1.8783 | Val AUPRC: 0.0340 | Val ROC-AUC: 0.7475
[Seed 2] Epoch 015 | Train Loss: 1.8789 | Val Loss: 1.8801 | Val AUPRC: 0.0340 | Val ROC-AUC: 0.7473
[Seed 2] Epoch 016 | Train Loss: 1.8780 | Val Loss: 1.8802 | Val AUPRC: 0.0340 | Val ROC-AUC: 0.7480
[Seed 2] Epoch 017 | Train Loss: 1.8709 | Val Loss: 1.8739 | Val AUPRC: 0.0343 | Val ROC-AUC: 0.7488
[Seed 2] Epoch 018 | Train Loss: 1.8839 | Val Loss: 1.8764 | Val AUPRC: 0.0340 | Val ROC-AUC: 0.7489
[Seed 2] Epoch 019 | Train Loss: 1.8737 | Val Loss: 1.8723 | Val AUPRC: 0.0342 | Val ROC-AUC: 0.7497
[Seed 2] Epoch 020 | Train Loss: 1.8761 | Val Loss: 1.8719 | Val AUPRC: 0.0344 | Val ROC-AUC: 0.7501
