[Seed 5] Epoch 001 | Train Loss: 2.0133 | Val Loss: 1.9151 | Val AUPRC: 0.0309 | Val ROC-AUC: 0.7349
[Seed 5] Epoch 002 | Train Loss: 1.9200 | Val Loss: 1.8974 | Val AUPRC: 0.0329 | Val ROC-AUC: 0.7425
[Seed 5] Epoch 003 | Train Loss: 1.8984 | Val Loss: 1.9009 | Val AUPRC: 0.0338 | Val ROC-AUC: 0.7470
[Seed 5] Epoch 004 | Train Loss: 1.8872 | Val Loss: 1.8825 | Val AUPRC: 0.0343 | Val ROC-AUC: 0.7469
[Seed 5] Epoch 005 | Train Loss: 1.8792 | Val Loss: 1.8866 | Val AUPRC: 0.0346 | Val ROC-AUC: 0.7485
[Seed 5] Epoch 006 | Train Loss: 1.8737 | Val Loss: 1.8843 | Val AUPRC: 0.0344 | Val ROC-AUC: 0.7493
[Seed 5] Epoch 007 | Train Loss: 1.8651 | Val Loss: 1.8798 | Val AUPRC: 0.0345 | Val ROC-AUC: 0.7491
[Seed 5] Epoch 008 | Train Loss: 1.8623 | Val Loss: 1.8714 | Val AUPRC: 0.0347 | Val ROC-AUC: 0.7514
[Seed 5] Epoch 009 | Train Loss: 1.8587 | Val Loss: 1.8731 | Val AUPRC: 0.0350 | Val ROC-AUC: 0.7511
[Seed 5] Epoch 010 | Train Loss: 1.8574 | Val Loss: 1.8810 | Val AUPRC: 0.0350 | Val ROC-AUC: 0.7519
[Seed 5] Epoch 011 | Train Loss: 1.8507 | Val Loss: 1.8672 | Val AUPRC: 0.0351 | Val ROC-AUC: 0.7518
[Seed 5] Epoch 012 | Train Loss: 1.8488 | Val Loss: 1.8641 | Val AUPRC: 0.0352 | Val ROC-AUC: 0.7527
[Seed 5] Epoch 013 | Train Loss: 1.8450 | Val Loss: 1.8668 | Val AUPRC: 0.0357 | Val ROC-AUC: 0.7530
[Seed 5] Epoch 014 | Train Loss: 1.8450 | Val Loss: 1.8659 | Val AUPRC: 0.0352 | Val ROC-AUC: 0.7529
[Seed 5] Epoch 015 | Train Loss: 1.8405 | Val Loss: 1.8647 | Val AUPRC: 0.0353 | Val ROC-AUC: 0.7532
[Seed 5] Epoch 016 | Train Loss: 1.8382 | Val Loss: 1.8604 | Val AUPRC: 0.0353 | Val ROC-AUC: 0.7535
[Seed 5] Epoch 017 | Train Loss: 1.8403 | Val Loss: 1.8723 | Val AUPRC: 0.0354 | Val ROC-AUC: 0.7537
[Seed 5] Epoch 018 | Train Loss: 1.8388 | Val Loss: 1.8816 | Val AUPRC: 0.0355 | Val ROC-AUC: 0.7541
[Seed 5] Epoch 019 | Train Loss: 1.8351 | Val Loss: 1.8713 | Val AUPRC: 0.0355 | Val ROC-AUC: 0.7538
[Seed 5] Epoch 020 | Train Loss: 1.8372 | Val Loss: 1.8600 | Val AUPRC: 0.0355 | Val ROC-AUC: 0.7538
